22.884803001441 50.437858758504 -0.076053151987
22.840517957866 50.443177711160 -0.076331243800
24.723329280914 50.509321044098 -0.072181460941
26.974238309060 50.488816798595 -0.132647635701
28.034458887327 50.450044841172 -0.076446680725
29.886291719631 50.441859965180 -0.088848998970
31.404202228218 50.252361878693 -0.101470248035
33.319013238676 50.399041626988 -0.083916150408
34.679542003167 50.410304916838 -0.080079034357
36.441480339221 50.398464282139 -0.088752331752
38.014907532139 50.435792069709 -0.097865962710
39.894988868802 50.424244895714 -0.106456745508
41.262630222665 50.501028713364 -0.077198873576
43.215057070243 50.633733487723 -0.071478018861
44.725926532047 50.666229510784 -0.041187926760
47.333382567430 50.424864249269 -0.199717895739
48.131253136019 50.450986434426 -0.063345351405
50.000629144772 50.430033911873 -0.097112539780
51.674766356646 50.203305983458 -0.087936813822
53.299718673518 50.698811483844 -0.067681048732
55.143583861601 50.568136587042 -0.068877215762
57.074035968375 50.253392771313 -0.155639142886
58.577377784365 50.837486953647 -0.117360526513
59.918226560192 50.676917771621 -0.064083149473
62.019114419362 50.819732966135 -0.128187763366
63.741404118275 50.752561699128 -0.145175572966
65.310130098688 50.931779350009 -0.131565047145
67.031080171044 50.787474794375 -0.134659175777
68.749004442591 50.617508467662 -0.134167770815
70.308662102826 50.768160407639 -0.108057508835
71.584230513103 50.724679502876 -0.094740266420
73.490210485390 50.760643700703 -0.115186237533
75.265560441318 50.708280006926 -0.110995329649
76.835019871475 50.760608558574 -0.072524412556
78.322474142787 50.688990095784 -0.044884899945
79.841427684823 50.704051188780 -0.047813949125
81.765712060151 50.766382551230 -0.038295261447
83.479821784468 50.663247547707 -0.065141512015
85.173771749679 50.686878703732 -0.090972769277
86.498061262478 50.598483344246 -0.072554313840
88.292113200195 50.636646277362 -0.050048994340
90.150891023112 50.662348464314 -0.077818826698
91.841208036052 50.634009206887 -0.081811741973
93.380751192355 50.667340948413 -0.068300905244
95.023582687020 50.636639582062 -0.040365142294
97.315051185943 50.642089159061 -0.109776379964
98.651086655091 50.640805152634 -0.095745621180
100.263477775983 50.665753702838 -0.084576166176
101.829290300642 50.696435758748 -0.045119418856
103.511897195220 50.648996395915 -0.045411245318
105.696109705011 50.661400986190 -0.124522145039
107.216143355291 50.720216978331 -0.082363891814
108.691106992343 50.823732817996 -0.072206876210
